"","StateLabel","childBearingYear","byear","Married","Age","Sex","ChildrenNum","Educ","LiveParents","Employment","WomenSameRightMen","MenJobs","FinacialSatisfaction","HousewifeFulfilling","menBeterLeader","UniversityBoy","preSchoolMother","womenJobIndependen","womenEarnMore","menBetterExec","State","StateCode","townSize","sexratio","rural_male","rural_female","urban_male","urban_female","sexRatioRural","sexRatioUrban","childSexRatio2011","childSexRatio2001"
"610","BH",1994,1974,1,38,1,3,6,1,1,1,2,4,3,4,4,2,3,3,4,"Bihar",10,2,1.30808837863828,687338,518017,111144,92402,1.32686379018449,1.20283110755178,1.07181136120043,1.06157112526539
"611","BH",1987,1967,1,45,2,3,-3,0,5,9,1,5,-1,3,3,1,1,2,-1,"Bihar",10,2,1.03160537292871,579033,569519,94889,83756,1.01670532501989,1.13292182052629,1.07181136120043,1.06157112526539
"612","BH",1977,1957,1,55,2,6,-3,0,5,8,1,5,-1,2,3,1,1,1,4,"Bihar",10,3,0.966611828274617,386160,407033,62142,56754,0.948719145622099,1.0949360397505,1.07181136120043,1.06157112526539
"613","BH",2010,1990,6,22,2,-2,6,1,7,10,2,6,4,4,4,2,1,3,4,"Bihar",10,3,1.08656049090696,1099739,1015009,113898,101944,1.08347709232135,1.11726045672134,1.07181136120043,1.06157112526539
"614","BH",1990,1970,1,42,2,5,-3,0,5,9,2,3,3,-1,4,4,3,2,4,"Bihar",10,2,1.16939091435898,613668,526302,98677,82857,1.16599974919343,1.19093136367476,1.07181136120043,1.06157112526539
"615","BH",2002,1982,1,30,1,5,-3,1,8,6,1,3,4,1,2,1,-1,2,-1,"Bihar",10,2,1.07926677681813,1151911,1070505,124445,112109,1.07604448367826,1.11003576876076,1.07181136120043,1.06157112526539
"616","BH",1994,1974,1,38,1,4,2,0,3,8,1,4,3,2,4,2,2,1,4,"Bihar",10,3,1.30808837863828,687338,518017,111144,92402,1.32686379018449,1.20283110755178,1.07181136120043,1.06157112526539
"617","BH",1995,1975,1,37,2,2,4,0,5,5,2,5,4,2,3,2,-1,-1,3,"Bihar",10,4,1.26475222110353,1003054,782438,140067,121392,1.28195972077021,1.15384045077106,1.07181136120043,1.06157112526539
"618","BH",2003,1983,1,29,1,3,-3,0,8,7,1,4,-1,-1,2,1,3,-1,-1,"Bihar",10,2,1.07468189925341,1630750,1521954,167843,151651,1.07148442068551,1.10677146870116,1.07181136120043,1.06157112526539
"619","BH",2002,1982,1,30,1,4,1,0,8,9,1,4,2,3,3,1,1,1,3,"Bihar",10,2,1.07926677681813,1151911,1070505,124445,112109,1.07604448367826,1.11003576876076,1.07181136120043,1.06157112526539
"620","BH",2001,1981,1,31,2,2,-3,0,1,10,2,3,4,4,1,1,1,3,-1,"Bihar",10,2,1.11327099314185,1834339,1651713,193139,169477,1.11056763493416,1.13961776524248,1.07181136120043,1.06157112526539
"621","BH",1987,1967,1,45,2,4,-3,0,5,8,3,3,3,-1,3,1,1,2,-1,"Bihar",10,2,1.03160537292871,579033,569519,94889,83756,1.01670532501989,1.13292182052629,1.07181136120043,1.06157112526539
"622","BH",1962,1942,1,70,1,3,3,0,4,3,1,4,4,2,3,2,1,2,3,"Bihar",10,4,1.1197609068394,200793,182507,34312,27453,1.10019341723879,1.24984518996102,1.07181136120043,1.06157112526539
"623","BH",1982,1962,1,50,1,4,-3,0,8,8,1,5,-1,3,3,2,3,2,4,"Bihar",10,2,0.941736399116768,399630,432529,62691,58395,0.923938048084637,1.07356794246083,1.07181136120043,1.06157112526539
"624","BH",2000,1980,1,31,2,3,-3,0,5,8,1,5,3,4,4,2,2,3,4,"Bihar",10,3,1.11234885565937,1125945,1013026,130324,116358,1.11146703046121,1.12002612626549,1.07181136120043,1.06157112526539
"625","BH",1999,1979,1,34,2,5,-3,0,5,8,2,5,3,4,4,2,3,3,4,"Bihar",10,3,1.11851036275455,1512521,1351130,170789,153827,1.11944890573076,1.11026672820766,1.07181136120043,1.06157112526539
"626","BH",2002,1982,1,30,1,2,3,1,1,8,1,8,3,4,4,2,2,3,-1,"Bihar",10,3,1.07926677681813,1151911,1070505,124445,112109,1.07604448367826,1.11003576876076,1.07181136120043,1.06157112526539
"627","BH",2004,1984,1,28,2,4,-3,0,5,9,2,4,-1,3,3,2,1,2,-1,"Bihar",10,2,1.06483127718597,1273456,1198812,137586,126320,1.06226497565924,1.08918619379354,1.07181136120043,1.06157112526539
"628","BH",1989,1969,1,43,2,5,-3,0,5,8,2,5,3,4,4,2,3,3,4,"Bihar",10,4,1.15350780292836,847949,738810,128395,107603,1.14772268918937,1.19322881332305,1.07181136120043,1.06157112526539
"629","BH",2001,1981,1,31,1,3,4,1,8,8,1,7,3,4,4,2,3,2,4,"Bihar",10,3,1.11327099314185,1834339,1651713,193139,169477,1.11056763493416,1.13961776524248,1.07181136120043,1.06157112526539
"630","BH",1998,1978,1,30,1,6,3,0,8,8,2,6,3,4,4,2,3,3,4,"Bihar",10,2,1.08129524498971,1010688,932324,124499,117516,1.08405232515735,1.05942169576909,1.07181136120043,1.06157112526539
"631","BH",1997,1977,1,35,1,5,-3,0,8,9,2,4,-1,-1,4,2,1,-1,-1,"Bihar",10,2,1.12002328822386,1080482,960779,141105,129901,1.12458952579105,1.08625029830409,1.07181136120043,1.06157112526539
"632","BH",2009,1989,1,24,1,6,3,1,1,8,2,6,3,4,4,2,3,3,4,"Bihar",10,2,1.04963403376282,1304639,1246266,130280,120800,1.04683831541581,1.07847682119205,1.07181136120043,1.06157112526539
"633","BH",2002,1982,1,30,2,3,-3,0,5,9,2,5,-1,3,2,3,1,2,-1,"Bihar",10,2,1.07926677681813,1151911,1070505,124445,112109,1.07604448367826,1.11003576876076,1.07181136120043,1.06157112526539
"634","BH",1981,1961,1,51,1,6,3,1,1,8,2,5,3,4,4,2,3,3,4,"Bihar",10,2,1.10229393151235,1370151,1227905,171665,170829,1.11584446679507,1.00489378267156,1.07181136120043,1.06157112526539
"635","BH",1980,1960,1,48,1,3,8,0,1,8,2,5,3,4,4,2,3,3,4,"Bihar",10,2,1.04567412446741,439863,423688,66443,60503,1.03817667717755,1.09817694990331,1.07181136120043,1.06157112526539
"636","BH",1997,1977,1,35,2,2,-3,0,5,8,2,4,4,3,2,3,1,2,-1,"Bihar",10,2,1.12002328822386,1080482,960779,141105,129901,1.12458952579105,1.08625029830409,1.07181136120043,1.06157112526539
"637","BH",1982,1962,1,50,2,5,-3,0,5,10,2,4,3,3,3,1,2,3,-1,"Bihar",10,2,0.941736399116768,399630,432529,62691,58395,0.923938048084637,1.07356794246083,1.07181136120043,1.06157112526539
"638","BH",1969,1949,1,63,1,6,3,0,8,8,2,6,3,4,4,2,3,3,4,"Bihar",10,2,0.937103160656967,343871,377299,56094,49511,0.911401832498894,1.13296035224496,1.07181136120043,1.06157112526539
"639","BH",1981,1961,1,51,1,3,-3,0,8,9,1,5,-1,3,3,2,3,2,3,"Bihar",10,3,1.10229393151235,1370151,1227905,171665,170829,1.11584446679507,1.00489378267156,1.07181136120043,1.06157112526539
"640","GJ",2007,1987,1,25,1,1,3,1,3,6,3,3,2,-1,2,-1,3,3,3,"Gujarat",24,1,1.11035545480138,371984,343704,227528,196224,1.08228010148267,1.15953196347032,1.12866817155756,1.13250283125708
"641","GJ",2004,1984,1,28,1,2,3,1,3,6,3,4,2,-1,3,-1,3,3,4,"Gujarat",24,1,1.14033170150059,386470,351222,256197,212357,1.10035817801846,1.20644480756462,1.12866817155756,1.13250283125708
"642","GJ",1982,1962,1,50,2,4,-3,1,5,7,3,5,1,4,2,2,3,3,-1,"Gujarat",24,1,1.06795950684036,217193,210761,220507,199086,1.0305179800817,1.10759671699667,1.12866817155756,1.13250283125708
"643","GJ",1982,1962,1,50,2,3,2,1,3,7,1,5,1,-1,3,4,3,2,4,"Gujarat",24,1,1.06795950684036,217193,210761,220507,199086,1.0305179800817,1.10759671699667,1.12866817155756,1.13250283125708
"644","GJ",1996,1976,1,36,1,4,4,1,3,8,3,4,1,3,2,-1,3,3,-1,"Gujarat",24,1,1.16247763618699,391524,349155,265377,215932,1.12134725265283,1.22898412463183,1.12866817155756,1.13250283125708
"645","GJ",2006,1986,2,26,1,2,8,1,1,7,2,6,2,4,3,3,3,-1,-1,"Gujarat",24,1,1.16108907136502,387165,344015,249697,204489,1.12543057715507,1.22107790639105,1.12866817155756,1.13250283125708
"646","GJ",1997,1977,1,35,2,2,2,1,3,10,1,4,3,3,4,1,2,1,3,"Gujarat",24,1,1.13829545268452,374554,338945,251027,210632,1.10505834279898,1.19177997645182,1.12866817155756,1.13250283125708
"647","GJ",1994,1974,1,38,2,2,2,1,5,9,2,3,3,3,3,1,2,3,3,"Gujarat",24,1,1.16486939285967,334951,301917,257441,206631,1.10941417674394,1.24589727582018,1.12866817155756,1.13250283125708
"648","GJ",1967,1947,1,65,1,3,1,1,3,5,3,5,2,4,3,4,3,-1,-1,"Gujarat",24,1,1.00745799202732,156734,164809,142748,132456,0.951003889350703,1.07770127438546,1.12866817155756,1.13250283125708
"649","GJ",2010,1990,1,23,2,-2,8,1,5,10,2,4,2,3,3,3,2,3,3,"Gujarat",24,1,1.12809697421295,359290,325222,234177,200856,1.10475306098603,1.16589496953041,1.12866817155756,1.13250283125708
"650","GJ",1977,1957,1,55,2,4,1,1,3,10,1,4,2,2,3,2,2,2,2,"Gujarat",24,1,1.01487476622533,211511,220443,197652,182723,0.959481589345091,1.08170290549082,1.12866817155756,1.13250283125708
"651","GJ",1972,1952,1,60,1,1,-3,1,3,7,1,5,2,1,3,1,2,1,2,"Gujarat",24,1,1.05271688840137,175820,174148,167751,152218,1.00960102900981,1.10204443626904,1.12866817155756,1.13250283125708
"652","GJ",2003,1983,1,28,1,2,3,1,3,5,1,5,3,2,3,1,2,3,2,"Gujarat",24,1,1.14679662946937,388990,350894,240458,197981,1.10856839957366,1.21455089124714,1.12866817155756,1.13250283125708
"653","GJ",1982,1962,5,50,2,4,-3,1,3,10,1,3,3,3,3,2,2,2,3,"Gujarat",24,1,1.06795950684036,217193,210761,220507,199086,1.0305179800817,1.10759671699667,1.12866817155756,1.13250283125708
"654","GJ",2000,1980,1,32,2,2,1,1,5,10,2,4,3,3,3,2,2,2,3,"Gujarat",24,1,1.15793000549695,402077,360420,261469,212625,1.11557904666778,1.2297189888301,1.12866817155756,1.13250283125708
"655","GJ",1997,1977,1,35,2,2,-3,1,3,10,1,4,2,3,4,3,2,2,3,"Gujarat",24,1,1.13829545268452,374554,338945,251027,210632,1.10505834279898,1.19177997645182,1.12866817155756,1.13250283125708
"656","GJ",1972,1952,5,60,2,6,-3,1,5,10,1,4,2,2,3,2,2,1,2,"Gujarat",24,1,1.05271688840137,175820,174148,167751,152218,1.00960102900981,1.10204443626904,1.12866817155756,1.13250283125708
"657","GJ",1963,1943,5,90,2,3,2,1,5,9,3,7,1,-1,2,2,3,2,-1,"Gujarat",24,1,0.887172589346408,170663,210980,136037,134725,0.808906057446203,1.00973835591019,1.12866817155756,1.13250283125708
"658","GJ",1980,1960,5,52,2,-2,2,0,1,9,2,4,2,3,3,2,2,2,3,"Gujarat",24,1,1.12964460813184,216685,193458,214872,188571,1.12006223573075,1.13947531698936,1.12866817155756,1.13250283125708
"659","GJ",1987,1967,1,45,2,3,2,1,3,10,2,4,2,3,3,2,3,3,3,"Gujarat",24,1,1.07095222007628,281871,276249,266539,235828,1.02035120489124,1.13022626660108,1.12866817155756,1.13250283125708
"660","GJ",1963,1943,5,70,2,4,1,1,3,5,3,5,1,-1,3,2,-1,2,-1,"Gujarat",24,1,0.887172589346408,170663,210980,136037,134725,0.808906057446203,1.00973835591019,1.12866817155756,1.13250283125708
"661","GJ",1994,1974,1,38,1,2,2,1,3,4,2,4,1,4,3,3,3,3,-1,"Gujarat",24,1,1.16486939285967,334951,301917,257441,206631,1.10941417674394,1.24589727582018,1.12866817155756,1.13250283125708
"662","GJ",1980,1960,1,49,2,3,-3,0,5,5,3,6,1,-1,2,2,3,2,-1,"Gujarat",24,1,1.12964460813184,216685,193458,214872,188571,1.12006223573075,1.13947531698936,1.12866817155756,1.13250283125708
"663","GJ",2009,1989,6,22,1,-2,4,1,3,5,1,4,3,2,2,2,3,1,2,"Gujarat",24,1,1.10317778694344,363272,336953,222479,194014,1.07810881636311,1.14671621635552,1.12866817155756,1.13250283125708
"664","GJ",2000,1980,1,33,2,3,1,1,3,5,3,5,2,-1,1,2,3,-1,-1,"Gujarat",24,1,1.15793000549695,402077,360420,261469,212625,1.11557904666778,1.2297189888301,1.12866817155756,1.13250283125708
"665","GJ",1970,1950,1,32,2,2,2,1,3,7,1,4,1,-1,2,1,-1,2,3,"Gujarat",24,1,1.14228955872225,178678,156042,166330,145990,1.14506350854257,1.13932461127474,1.12866817155756,1.13250283125708
"666","GJ",2000,1980,1,32,2,2,1,1,5,5,3,4,2,4,3,4,3,3,-1,"Gujarat",24,1,1.15793000549695,402077,360420,261469,212625,1.11557904666778,1.2297189888301,1.12866817155756,1.13250283125708
"667","GJ",1969,1949,1,61,1,4,4,1,3,6,3,5,2,3,4,-1,3,2,4,"Gujarat",24,1,1.06879944135269,224561,214084,176444,161108,1.04893873432858,1.09519080368448,1.12866817155756,1.13250283125708
"668","GJ",2002,1982,1,30,1,1,3,1,3,7,2,6,2,4,3,-1,-1,3,-1,"Gujarat",24,1,1.16664661108405,373999,333050,236793,190495,1.12295150878247,1.24304049975065,1.12866817155756,1.13250283125708
"669","GJ",2008,1988,6,24,2,-2,7,1,5,10,2,5,1,4,4,4,3,2,4,"Gujarat",24,1,1.07824665357316,362268,344010,220768,196716,1.05307403854539,1.12226763455947,1.12866817155756,1.13250283125708
"670","GJ",1997,1977,1,35,2,2,3,1,5,7,2,7,2,4,3,3,3,3,-1,"Gujarat",24,1,1.13829545268452,374554,338945,251027,210632,1.10505834279898,1.19177997645182,1.12866817155756,1.13250283125708
"671","GJ",2007,1987,6,25,1,-2,4,1,3,10,3,3,2,3,2,2,3,3,4,"Gujarat",24,1,1.11035545480138,371984,343704,227528,196224,1.08228010148267,1.15953196347032,1.12866817155756,1.13250283125708
"672","GJ",1986,1966,1,46,1,2,-3,1,3,7,2,5,-1,4,3,-1,3,3,-1,"Gujarat",24,1,1.19548951521687,392078,316773,332984,289725,1.23772543745837,1.14931055311071,1.12866817155756,1.13250283125708
"673","GJ",2005,1985,1,27,1,0,2,1,3,6,2,8,4,4,2,3,3,1,1,"Gujarat",24,2,1.155639206602,365432,327398,241200,197534,1.11617053250173,1.2210556157421,1.12866817155756,1.13250283125708
"674","GJ",1999,1979,1,43,2,3,-3,1,3,10,2,8,1,4,2,3,3,1,3,"Gujarat",24,2,1.14095237112764,404555,368195,259048,213427,1.09875201998941,1.21375458587714,1.12866817155756,1.13250283125708
"675","GJ",1981,1961,5,51,2,0,-3,1,5,10,-1,2,3,3,-1,-1,3,-1,-1,"Gujarat",24,2,1.15042960984521,414502,357805,341856,299652,1.1584578192032,1.14084337831885,1.12866817155756,1.13250283125708
"676","GJ",1987,1967,1,45,1,3,-3,1,3,5,2,8,2,4,3,2,3,1,1,"Gujarat",24,2,1.07095222007628,281871,276249,266539,235828,1.02035120489124,1.13022626660108,1.12866817155756,1.13250283125708
"677","GJ",2009,1989,6,23,1,0,3,1,3,10,-1,10,4,3,2,2,1,2,2,"Gujarat",24,2,1.10317778694344,363272,336953,222479,194014,1.07810881636311,1.14671621635552,1.12866817155756,1.13250283125708
"678","GJ",1995,1975,1,38,1,2,3,1,3,4,2,7,4,4,3,2,1,-1,2,"Gujarat",24,2,1.14413756522843,359632,325478,252969,209948,1.10493489575332,1.20491264503591,1.12866817155756,1.13250283125708
"679","GJ",1997,1977,1,35,1,2,-3,1,3,1,-1,10,-1,-1,-1,-1,1,-1,-1,"Gujarat",24,2,1.13829545268452,374554,338945,251027,210632,1.10505834279898,1.19177997645182,1.12866817155756,1.13250283125708
"680","GJ",2010,1990,1,22,1,0,3,1,3,7,3,7,1,4,2,2,2,3,3,"Gujarat",24,2,1.12809697421295,359290,325222,234177,200856,1.10475306098603,1.16589496953041,1.12866817155756,1.13250283125708
"681","GJ",1956,1936,1,76,1,4,-3,1,3,4,3,6,3,2,4,3,2,3,2,"Gujarat",24,2,1.08590868472661,215696,192763,146435,140719,1.11896992680131,1.04061995892523,1.12866817155756,1.13250283125708
"682","GJ",2004,1984,1,38,2,3,-3,1,5,1,-1,10,-1,3,2,2,1,-1,1,"Gujarat",24,2,1.14033170150059,386470,351222,256197,212357,1.10035817801846,1.20644480756462,1.12866817155756,1.13250283125708
"683","GJ",1948,1928,5,84,1,2,-3,1,3,10,-1,2,4,2,4,3,-1,2,-1,"Gujarat",24,2,0.899358160407716,53910,70584,49500,44398,0.763770826249575,1.11491508626515,1.12866817155756,1.13250283125708
"684","GJ",1994,1974,1,38,2,3,-3,1,5,1,1,1,3,3,4,2,3,2,4,"Gujarat",24,2,1.16486939285967,334951,301917,257441,206631,1.10941417674394,1.24589727582018,1.12866817155756,1.13250283125708
"685","GJ",1994,1974,6,38,1,-2,3,1,3,7,3,9,2,3,2,2,2,3,4,"Gujarat",24,2,1.16486939285967,334951,301917,257441,206631,1.10941417674394,1.24589727582018,1.12866817155756,1.13250283125708
"686","GJ",1991,1971,1,41,2,3,4,1,5,9,3,5,4,2,1,3,2,3,1,"Gujarat",24,2,1.11074130425595,400745,383951,335130,278557,1.04373995640069,1.20309308328278,1.12866817155756,1.13250283125708
"687","GJ",1998,1978,1,34,2,4,-3,1,5,8,3,6,-1,4,2,2,3,1,-1,"Gujarat",24,2,1.13276110949517,380707,345950,246291,207563,1.10046827576239,1.18658431416004,1.12866817155756,1.13250283125708
"688","GJ",1999,1979,1,33,2,3,-3,1,5,3,3,10,2,1,4,2,3,1,3,"Gujarat",24,2,1.14095237112764,404555,368195,259048,213427,1.09875201998941,1.21375458587714,1.12866817155756,1.13250283125708
"689","GJ",1998,1978,1,34,2,3,-3,1,5,4,1,6,3,4,2,2,3,1,-1,"Gujarat",24,2,1.13276110949517,380707,345950,246291,207563,1.10046827576239,1.18658431416004,1.12866817155756,1.13250283125708
"690","GJ",1999,1979,1,33,2,2,4,1,5,10,1,5,1,1,1,1,3,3,1,"Gujarat",24,-2,1.14095237112764,404555,368195,259048,213427,1.09875201998941,1.21375458587714,1.12866817155756,1.13250283125708
"691","GJ",1982,1962,1,50,2,4,1,1,5,10,1,5,1,1,1,1,3,3,1,"Gujarat",24,-2,1.06795950684036,217193,210761,220507,199086,1.0305179800817,1.10759671699667,1.12866817155756,1.13250283125708
"692","GJ",2005,1985,1,28,2,2,1,1,3,10,2,8,3,4,2,3,2,3,4,"Gujarat",24,-2,1.155639206602,365432,327398,241200,197534,1.11617053250173,1.2210556157421,1.12866817155756,1.13250283125708
"693","GJ",2000,1980,1,32,1,1,2,1,3,3,1,6,1,1,4,1,3,1,2,"Gujarat",24,-2,1.15793000549695,402077,360420,261469,212625,1.11557904666778,1.2297189888301,1.12866817155756,1.13250283125708
"694","GJ",2009,1989,1,23,1,1,3,1,3,10,1,5,1,1,1,1,3,3,1,"Gujarat",24,-2,1.10317778694344,363272,336953,222479,194014,1.07810881636311,1.14671621635552,1.12866817155756,1.13250283125708
"695","GJ",1999,1979,1,33,2,2,2,1,5,10,1,6,1,1,1,1,-1,3,1,"Gujarat",24,-2,1.14095237112764,404555,368195,259048,213427,1.09875201998941,1.21375458587714,1.12866817155756,1.13250283125708
"696","GJ",1974,1954,1,58,1,4,-3,1,3,10,1,6,1,1,4,1,3,1,1,"Gujarat",24,-2,1.04960735491285,188109,181039,162611,153105,1.039052358884,1.06208810946736,1.12866817155756,1.13250283125708
"697","GJ",1999,1979,1,31,1,1,6,1,3,10,3,7,4,4,4,1,-1,2,4,"Gujarat",24,-2,1.14095237112764,404555,368195,259048,213427,1.09875201998941,1.21375458587714,1.12866817155756,1.13250283125708
"698","GJ",1996,1976,1,36,1,2,6,1,3,10,1,6,1,1,1,1,3,3,1,"Gujarat",24,-2,1.16247763618699,391524,349155,265377,215932,1.12134725265283,1.22898412463183,1.12866817155756,1.13250283125708
"699","GJ",1990,1970,1,42,2,2,4,1,5,10,1,5,1,1,1,1,3,3,1,"Gujarat",24,-2,1.15208533409214,305750,275923,277272,230135,1.10809899863368,1.20482325591501,1.12866817155756,1.13250283125708
"700","GJ",2006,1986,1,26,1,1,1,1,3,10,2,7,4,3,4,1,2,3,4,"Gujarat",24,-2,1.16108907136502,387165,344015,249697,204489,1.12543057715507,1.22107790639105,1.12866817155756,1.13250283125708
"701","GJ",1986,1966,1,46,1,3,1,1,3,10,1,5,1,1,3,1,3,3,1,"Gujarat",24,-2,1.19548951521687,392078,316773,332984,289725,1.23772543745837,1.14931055311071,1.12866817155756,1.13250283125708
"702","GJ",2001,1981,1,33,2,2,3,1,5,9,1,6,1,-1,3,1,-1,-1,2,"Gujarat",24,-2,1.15834723469781,427486,384992,276620,222862,1.11037631950794,1.24121653758828,1.12866817155756,1.13250283125708
"703","GJ",1996,1976,1,36,1,2,2,1,3,7,1,5,-1,1,3,1,-1,-1,1,"Gujarat",24,-2,1.16247763618699,391524,349155,265377,215932,1.12134725265283,1.22898412463183,1.12866817155756,1.13250283125708
"704","GJ",1999,1979,1,33,1,1,3,1,3,10,1,6,1,1,3,1,3,3,1,"Gujarat",24,-2,1.14095237112764,404555,368195,259048,213427,1.09875201998941,1.21375458587714,1.12866817155756,1.13250283125708
"705","GJ",1958,1938,1,75,2,3,2,1,5,9,2,10,1,3,3,3,2,3,3,"Gujarat",24,7,0.963501602356009,93979,113751,91523,78778,0.826181747852766,1.16178374673132,1.12866817155756,1.13250283125708
"706","GJ",1987,1967,1,45,2,2,6,1,5,6,3,7,4,1,3,2,1,3,2,"Gujarat",24,7,1.07095222007628,281871,276249,266539,235828,1.02035120489124,1.13022626660108,1.12866817155756,1.13250283125708
"707","GJ",1957,1937,1,76,1,3,8,1,4,1,3,6,2,2,4,1,3,1,3,"Gujarat",24,7,1.05443032080831,102735,106170,101079,87123,0.967646227747951,1.16018732137323,1.12866817155756,1.13250283125708
"708","GJ",2007,1987,1,25,2,3,8,-2,4,8,3,6,3,1,3,3,3,1,2,"Gujarat",24,7,1.11035545480138,371984,343704,227528,196224,1.08228010148267,1.15953196347032,1.12866817155756,1.13250283125708
"709","GJ",1983,1963,1,45,1,4,1,1,3,2,1,7,4,1,3,2,2,2,2,"Gujarat",24,7,0.997354558497503,296495,315433,264494,247044,0.93996189365095,1.07063519049238,1.12866817155756,1.13250283125708
"710","GJ",1980,1960,1,52,2,2,1,1,4,5,2,6,-1,3,3,3,3,3,2,"Gujarat",24,7,1.12964460813184,216685,193458,214872,188571,1.12006223573075,1.13947531698936,1.12866817155756,1.13250283125708
"711","GJ",2010,1990,1,22,1,1,6,1,6,7,3,6,2,4,2,1,2,3,4,"Gujarat",24,7,1.12809697421295,359290,325222,234177,200856,1.10475306098603,1.16589496953041,1.12866817155756,1.13250283125708
"712","GJ",1966,1946,1,66,2,3,-3,1,5,7,3,5,2,3,2,1,3,2,3,"Gujarat",24,7,1.19678345332988,342125,268537,244482,221616,1.27403300103896,1.10317847086853,1.12866817155756,1.13250283125708
"713","GJ",1996,1976,1,42,1,3,1,1,5,9,1,6,1,4,2,2,3,1,3,"Gujarat",24,7,1.16247763618699,391524,349155,265377,215932,1.12134725265283,1.22898412463183,1.12866817155756,1.13250283125708
"714","GJ",2008,1988,6,24,2,0,-3,1,5,7,2,6,2,3,2,2,3,3,4,"Gujarat",24,7,1.07824665357316,362268,344010,220768,196716,1.05307403854539,1.12226763455947,1.12866817155756,1.13250283125708
"715","GJ",1981,1961,1,51,1,3,1,1,3,2,3,6,2,2,1,3,2,3,4,"Gujarat",24,7,1.15042960984521,414502,357805,341856,299652,1.1584578192032,1.14084337831885,1.12866817155756,1.13250283125708
"716","GJ",1991,1971,1,41,1,3,1,1,3,5,2,10,3,2,3,3,2,3,1,"Gujarat",24,7,1.11074130425595,400745,383951,335130,278557,1.04373995640069,1.20309308328278,1.12866817155756,1.13250283125708
"717","GJ",1999,1979,1,33,1,2,2,1,1,1,2,10,1,2,3,2,1,3,4,"Gujarat",24,7,1.14095237112764,404555,368195,259048,213427,1.09875201998941,1.21375458587714,1.12866817155756,1.13250283125708
"718","GJ",1990,1970,1,42,1,3,6,1,2,1,1,10,1,3,2,2,3,2,4,"Gujarat",24,7,1.15208533409214,305750,275923,277272,230135,1.10809899863368,1.20482325591501,1.12866817155756,1.13250283125708
"719","GJ",2004,1984,1,28,1,2,4,1,3,6,3,4,4,1,3,3,3,1,2,"Gujarat",24,7,1.14033170150059,386470,351222,256197,212357,1.10035817801846,1.20644480756462,1.12866817155756,1.13250283125708
"720","GJ",2001,1981,1,31,1,1,2,1,1,10,1,6,1,1,3,1,-1,2,1,"Gujarat",24,-2,1.15834723469781,427486,384992,276620,222862,1.11037631950794,1.24121653758828,1.12866817155756,1.13250283125708
"721","GJ",1981,1961,1,51,2,3,4,1,5,10,1,6,1,1,3,1,3,3,1,"Gujarat",24,-2,1.15042960984521,414502,357805,341856,299652,1.1584578192032,1.14084337831885,1.12866817155756,1.13250283125708
"722","GJ",1989,1969,1,43,2,3,1,1,5,10,1,5,1,1,1,1,-1,3,1,"Gujarat",24,-2,1.17029933158965,341862,299607,294404,244071,1.14103475552974,1.20622277943713,1.12866817155756,1.13250283125708
"723","GJ",1954,1934,1,78,1,3,1,1,3,10,1,4,1,1,4,1,3,3,1,"Gujarat",24,-2,1.04128071440457,76579,81951,73607,62281,0.934448633939793,1.18185321366067,1.12866817155756,1.13250283125708
"724","GJ",1948,1928,1,84,2,3,2,1,5,10,1,3,1,1,-1,1,-1,3,-1,"Gujarat",24,-2,0.899358160407716,53910,70584,49500,44398,0.763770826249575,1.11491508626515,1.12866817155756,1.13250283125708
"725","GJ",1993,1973,1,39,1,2,2,1,3,10,1,5,1,1,4,1,1,2,1,"Gujarat",24,-2,1.18010915298894,388891,354512,313425,240616,1.09697556077086,1.30259417495096,1.12866817155756,1.13250283125708
"726","GJ",1986,1966,1,46,2,3,6,1,5,10,1,6,1,2,3,1,3,3,2,"Gujarat",24,-2,1.19548951521687,392078,316773,332984,289725,1.23772543745837,1.14931055311071,1.12866817155756,1.13250283125708
"727","GJ",1970,1950,1,62,1,2,6,1,3,10,1,5,1,1,3,1,3,3,1,"Gujarat",24,-2,1.14228955872225,178678,156042,166330,145990,1.14506350854257,1.13932461127474,1.12866817155756,1.13250283125708
"728","GJ",2006,1986,1,27,2,2,8,1,5,10,1,5,1,3,4,2,2,3,3,"Gujarat",24,-2,1.16108907136502,387165,344015,249697,204489,1.12543057715507,1.22107790639105,1.12866817155756,1.13250283125708
"729","GJ",1975,1955,1,57,2,2,1,1,5,10,1,6,1,1,1,1,3,3,1,"Gujarat",24,-2,1.11528947583613,235445,212629,200999,178699,1.10730427175973,1.12479084941718,1.12866817155756,1.13250283125708
"730","GJ",2004,1984,1,28,1,1,4,1,3,10,1,5,1,-1,4,3,3,3,2,"Gujarat",24,-2,1.14033170150059,386470,351222,256197,212357,1.10035817801846,1.20644480756462,1.12866817155756,1.13250283125708
"731","GJ",2001,1981,1,31,2,1,8,1,1,10,2,5,4,3,4,2,3,3,4,"Gujarat",24,-2,1.15834723469781,427486,384992,276620,222862,1.11037631950794,1.24121653758828,1.12866817155756,1.13250283125708
"732","GJ",1977,1957,1,55,1,4,5,1,3,10,1,6,1,1,1,1,3,2,1,"Gujarat",24,-2,1.01487476622533,211511,220443,197652,182723,0.959481589345091,1.08170290549082,1.12866817155756,1.13250283125708
"733","GJ",1971,1951,1,61,1,1,2,1,3,10,1,5,2,1,-1,1,-1,-1,1,"Gujarat",24,-2,1.13897521322866,388263,336894,283172,252614,1.15247822757306,1.12096716729872,1.12866817155756,1.13250283125708
